customerKey,itemKey,score,rank,customerName,codMarchio,itemDescription,marchio,reparto,sesso,sport,tipo,vendorItemNo,vendorNo
C08031-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,6,DIMENSIONE CALCIO SRL,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C07664-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,5,ROBERT E CO SAS,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C07639-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,4,SPORTIAMO DI LEGGIERI ANGELA,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C05465-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,4,BINCO SPORT di Roberto Bincoletto,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C07687-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,6,OLTREMONDO DI DAGOSTINO FERNANDO,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C07017-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,5,FIOCCA MODASPORT DI FIOCCA V.G.C. S,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C05637-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,6,CAPITAL SPORT SRL,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C07088-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,6,N.C. COMPANY SRL,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C06968-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,5,STREET SPORT SRL,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C07082-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,6,MARCHIONNI SUPERMERCATI SRL,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C07043-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,5,HENRY SRL CALZATURE PELLETTERIE,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C08762-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,6,GIANNONE SPORT S.R.L.,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C07670-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,6,MELDOLESI SPORT SAS DI MELDOLE,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C07005-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,6,KIDDY SHOES DI DI PORTO ANGELO,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C06815-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,5,AG PROMO AGENCY SRL,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C06612-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,6,IDEA SPORT DI BOLLE DIEGO,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C06990-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,6,CENTRO CALZ.EUROMARKET SRL,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C07729-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,3,SPORTLANDIA DI PAOLO GUARALDI,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C07640-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,6,ANGELO SPORT SNC DI EGIDIO LIVRAGHI & C.,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C04433-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,5,AICARDI CARMEN ART. SPORTIVI,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C07160-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,6,ERRESPORT DI CHIACCHIO GIOVANNI,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C07033-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,6,CLAUDIA SPORT SNC DI PANUNZI & C.,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C07724-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,6,MAICOL SPORT TEAM,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C06938-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,5,VESCOVI SPORT DI VESCOVI MIRKO E C SNC,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C07689-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,5,PRODI SPORT DI PRODI SAURO  C. SNC,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C07062-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,6,KOMISH SRL,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C06981-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,2,CENTER SPORT DI PASCOLINI VALENTINA,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C07254-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,6,CS PROGETTI SRL,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C04108-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,4,RANZATO TERESA SRL,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C07674-3A dei F_lli Antonini S_p_a_,N04-00000267-3A dei F_lli Antonini S_p_a_,11,6,CERES CENTRO MODA SRL,N04,BENASSI JDI,NIKE,CALZATURE,UOMO,TEMPO LIBERO PRIMAVERA,SCARPE,343880-403,F03269
C07121-3A dei F_lli Antonini S_p_a_,N04-00000528-3A dei F_lli Antonini S_p_a_,7,10,AREA SPORT SRL,N04,U NK PERF LTWT NS 3PR,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4705-901,F03269
C07662-3A dei F_lli Antonini S_p_a_,N04-00005072-3A dei F_lli Antonini S_p_a_,10,6,BABY SHOP CALZATURE SNC DI ORS,N04,U NK CUSH CREW 3PR-VALUE,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4508-001,F03269
C07416-3A dei F_lli Antonini S_p_a_,N04-00005072-3A dei F_lli Antonini S_p_a_,10,5,RUN&FUN SAS ,N04,U NK CUSH CREW 3PR-VALUE,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4508-001,F03269
C07682-3A dei F_lli Antonini S_p_a_,N04-00005072-3A dei F_lli Antonini S_p_a_,10,5,VERDE BLU SNC DI BERTOZZI RM,N04,U NK CUSH CREW 3PR-VALUE,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4508-001,F03269
C07146-3A dei F_lli Antonini S_p_a_,N04-00005072-3A dei F_lli Antonini S_p_a_,10,4,SPORT SERVICE SRL,N04,U NK CUSH CREW 3PR-VALUE,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4508-001,F03269
C03782-3A dei F_lli Antonini S_p_a_,N04-00005072-3A dei F_lli Antonini S_p_a_,10,6,VACANZE 2000 SRL,N04,U NK CUSH CREW 3PR-VALUE,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4508-001,F03269
C08099-3A dei F_lli Antonini S_p_a_,N04-00005072-3A dei F_lli Antonini S_p_a_,10,7,AMBROSIO GIUSEPPE,N04,U NK CUSH CREW 3PR-VALUE,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4508-001,F03269
C08821-3A dei F_lli Antonini S_p_a_,N04-00005072-3A dei F_lli Antonini S_p_a_,10,6,SPORT E MODA SRLS,N04,U NK CUSH CREW 3PR-VALUE,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4508-001,F03269
C03964-3A dei F_lli Antonini S_p_a_,N04-00005072-3A dei F_lli Antonini S_p_a_,10,6,CA' SPORT S.N.C. DI MORO ALBERTO E C.,N04,U NK CUSH CREW 3PR-VALUE,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4508-001,F03269
C07019-3A dei F_lli Antonini S_p_a_,N04-00005072-3A dei F_lli Antonini S_p_a_,10,7,SHOES COMPANY SNC DI VICO,N04,U NK CUSH CREW 3PR-VALUE,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4508-001,F03269
C06623-3A dei F_lli Antonini S_p_a_,N04-00005072-3A dei F_lli Antonini S_p_a_,10,3,SPORTHERE DI MOTTA AMBROGIO,N04,U NK CUSH CREW 3PR-VALUE,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4508-001,F03269
C07688-3A dei F_lli Antonini S_p_a_,N04-00005072-3A dei F_lli Antonini S_p_a_,10,6,STARSPORT DI PALUMBO FRANCESCO,N04,U NK CUSH CREW 3PR-VALUE,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4508-001,F03269
C06423-3A dei F_lli Antonini S_p_a_,N04-00005072-3A dei F_lli Antonini S_p_a_,10,6,NEW SPORT DI CAIAZZA GIUSEPPE,N04,U NK CUSH CREW 3PR-VALUE,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4508-001,F03269
C04227-3A dei F_lli Antonini S_p_a_,N04-00005072-3A dei F_lli Antonini S_p_a_,10,6,BOTTAZZO SAS DI BOTTAZZO GIORGIO ANTONIO & C.,N04,U NK CUSH CREW 3PR-VALUE,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4508-001,F03269
C05081-3A dei F_lli Antonini S_p_a_,N04-00005072-3A dei F_lli Antonini S_p_a_,10,6,BISBINO S.R.L.,N04,U NK CUSH CREW 3PR-VALUE,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4508-001,F03269
C06948-3A dei F_lli Antonini S_p_a_,N04-00005072-3A dei F_lli Antonini S_p_a_,10,5,SPORT CENTER SRL,N04,U NK CUSH CREW 3PR-VALUE,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4508-001,F03269
C06792-3A dei F_lli Antonini S_p_a_,N04-00005072-3A dei F_lli Antonini S_p_a_,10,5,PLAY OFF SRLS,N04,U NK CUSH CREW 3PR-VALUE,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4508-001,F03269
C07284-3A dei F_lli Antonini S_p_a_,N04-00005072-3A dei F_lli Antonini S_p_a_,10,2,MAXI SMALL SRL,N04,U NK CUSH CREW 3PR-VALUE,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4508-001,F03269
C06628-3A dei F_lli Antonini S_p_a_,N04-00005072-3A dei F_lli Antonini S_p_a_,10,6,"ANNA SPORT SNC DI SPACCAPANICO VALTER, BREGLIA E B",N04,U NK CUSH CREW 3PR-VALUE,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4508-001,F03269
C06128-3A dei F_lli Antonini S_p_a_,N04-00005072-3A dei F_lli Antonini S_p_a_,10,7,PADA SRL,N04,U NK CUSH CREW 3PR-VALUE,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4508-001,F03269
C02282-3A dei F_lli Antonini S_p_a_,N04-00005072-3A dei F_lli Antonini S_p_a_,10,5,CILLO DI BONI ITALO,N04,U NK CUSH CREW 3PR-VALUE,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4508-001,F03269
C07843-3A dei F_lli Antonini S_p_a_,N04-00005072-3A dei F_lli Antonini S_p_a_,10,7,GOLDEN SPORT DI FUSCO GAETANO,N04,U NK CUSH CREW 3PR-VALUE,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4508-001,F03269
C06876-3A dei F_lli Antonini S_p_a_,N04-00005072-3A dei F_lli Antonini S_p_a_,10,6,COLORS SRL,N04,U NK CUSH CREW 3PR-VALUE,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4508-001,F03269
C07637-3A dei F_lli Antonini S_p_a_,N04-00005072-3A dei F_lli Antonini S_p_a_,10,7,MIRAFAN SRL,N04,U NK CUSH CREW 3PR-VALUE,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4508-001,F03269
C04040-3A dei F_lli Antonini S_p_a_,N04-00005072-3A dei F_lli Antonini S_p_a_,10,7,GARIBALDINA SRL,N04,U NK CUSH CREW 3PR-VALUE,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4508-001,F03269
C07650-3A dei F_lli Antonini S_p_a_,N04-00005072-3A dei F_lli Antonini S_p_a_,10,7,CAMPING SPORT DI DI LIDDO,N04,U NK CUSH CREW 3PR-VALUE,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4508-001,F03269
C07550-3A dei F_lli Antonini S_p_a_,N04-00005072-3A dei F_lli Antonini S_p_a_,10,6,VIGANO'  AMBROGIO SRL,N04,U NK CUSH CREW 3PR-VALUE,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4508-001,F03269
C07664-3A dei F_lli Antonini S_p_a_,N04-00005072-3A dei F_lli Antonini S_p_a_,10,6,ROBERT E CO SAS,N04,U NK CUSH CREW 3PR-VALUE,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4508-001,F03269
C03715-3A dei F_lli Antonini S_p_a_,N04-00005072-3A dei F_lli Antonini S_p_a_,10,5,MERCATO DELLA SCARPA DI LARDELLI DUCOLI SNC,N04,U NK CUSH CREW 3PR-VALUE,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4508-001,F03269
C07639-3A dei F_lli Antonini S_p_a_,N04-00005072-3A dei F_lli Antonini S_p_a_,10,5,SPORTIAMO DI LEGGIERI ANGELA,N04,U NK CUSH CREW 3PR-VALUE,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4508-001,F03269
C05465-3A dei F_lli Antonini S_p_a_,N04-00005072-3A dei F_lli Antonini S_p_a_,10,5,BINCO SPORT di Roberto Bincoletto,N04,U NK CUSH CREW 3PR-VALUE,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4508-001,F03269
C07017-3A dei F_lli Antonini S_p_a_,N04-00005072-3A dei F_lli Antonini S_p_a_,10,6,FIOCCA MODASPORT DI FIOCCA V.G.C. S,N04,U NK CUSH CREW 3PR-VALUE,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4508-001,F03269
C06968-3A dei F_lli Antonini S_p_a_,N04-00005072-3A dei F_lli Antonini S_p_a_,10,6,STREET SPORT SRL,N04,U NK CUSH CREW 3PR-VALUE,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4508-001,F03269
C07082-3A dei F_lli Antonini S_p_a_,N04-00005072-3A dei F_lli Antonini S_p_a_,10,7,MARCHIONNI SUPERMERCATI SRL,N04,U NK CUSH CREW 3PR-VALUE,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4508-001,F03269
C07043-3A dei F_lli Antonini S_p_a_,N04-00005072-3A dei F_lli Antonini S_p_a_,10,6,HENRY SRL CALZATURE PELLETTERIE,N04,U NK CUSH CREW 3PR-VALUE,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4508-001,F03269
C06924-3A dei F_lli Antonini S_p_a_,N04-00005072-3A dei F_lli Antonini S_p_a_,10,5,PLATA SRL,N04,U NK CUSH CREW 3PR-VALUE,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4508-001,F03269
C07729-3A dei F_lli Antonini S_p_a_,N04-00005072-3A dei F_lli Antonini S_p_a_,10,4,SPORTLANDIA DI PAOLO GUARALDI,N04,U NK CUSH CREW 3PR-VALUE,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4508-001,F03269
C07502-3A dei F_lli Antonini S_p_a_,N04-00005072-3A dei F_lli Antonini S_p_a_,10,4,DIR SPORT SRL,N04,U NK CUSH CREW 3PR-VALUE,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4508-001,F03269
C04433-3A dei F_lli Antonini S_p_a_,N04-00005072-3A dei F_lli Antonini S_p_a_,10,6,AICARDI CARMEN ART. SPORTIVI,N04,U NK CUSH CREW 3PR-VALUE,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4508-001,F03269
C06938-3A dei F_lli Antonini S_p_a_,N04-00005072-3A dei F_lli Antonini S_p_a_,10,6,VESCOVI SPORT DI VESCOVI MIRKO E C SNC,N04,U NK CUSH CREW 3PR-VALUE,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4508-001,F03269
C04095-3A dei F_lli Antonini S_p_a_,N04-00005072-3A dei F_lli Antonini S_p_a_,10,5,KAMMI SOC. COOP ,N04,U NK CUSH CREW 3PR-VALUE,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4508-001,F03269
C07254-3A dei F_lli Antonini S_p_a_,N04-00005072-3A dei F_lli Antonini S_p_a_,10,7,CS PROGETTI SRL,N04,U NK CUSH CREW 3PR-VALUE,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4508-001,F03269
C04108-3A dei F_lli Antonini S_p_a_,N04-00005072-3A dei F_lli Antonini S_p_a_,10,5,RANZATO TERESA SRL,N04,U NK CUSH CREW 3PR-VALUE,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4508-001,F03269
C07662-3A dei F_lli Antonini S_p_a_,N04-00000926-3A dei F_lli Antonini S_p_a_,11,4,BABY SHOP CALZATURE SNC DI ORS,N04,U NK PERF LTWT NS 3PR,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4705-001,F03269
C07727-3A dei F_lli Antonini S_p_a_,N04-00000926-3A dei F_lli Antonini S_p_a_,11,3,SPORTIME DI MANCA MARIA VITTORIA,N04,U NK PERF LTWT NS 3PR,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4705-001,F03269
C07416-3A dei F_lli Antonini S_p_a_,N04-00000926-3A dei F_lli Antonini S_p_a_,11,3,RUN&FUN SAS ,N04,U NK PERF LTWT NS 3PR,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4705-001,F03269
C07648-3A dei F_lli Antonini S_p_a_,N04-00000926-3A dei F_lli Antonini S_p_a_,11,4,CENTRO SPORT DI ROCCO CHIARA,N04,U NK PERF LTWT NS 3PR,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4705-001,F03269
C07682-3A dei F_lli Antonini S_p_a_,N04-00000926-3A dei F_lli Antonini S_p_a_,11,3,VERDE BLU SNC DI BERTOZZI RM,N04,U NK PERF LTWT NS 3PR,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4705-001,F03269
C07146-3A dei F_lli Antonini S_p_a_,N04-00000926-3A dei F_lli Antonini S_p_a_,11,3,SPORT SERVICE SRL,N04,U NK PERF LTWT NS 3PR,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4705-001,F03269
C06984-3A dei F_lli Antonini S_p_a_,N04-00000926-3A dei F_lli Antonini S_p_a_,11,5,PLUSS SRL,N04,U NK PERF LTWT NS 3PR,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4705-001,F03269
C08099-3A dei F_lli Antonini S_p_a_,N04-00000926-3A dei F_lli Antonini S_p_a_,11,5,AMBROSIO GIUSEPPE,N04,U NK PERF LTWT NS 3PR,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4705-001,F03269
C07395-3A dei F_lli Antonini S_p_a_,N04-00000926-3A dei F_lli Antonini S_p_a_,11,5,VALERIO SPORT,N04,U NK PERF LTWT NS 3PR,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4705-001,F03269
C08821-3A dei F_lli Antonini S_p_a_,N04-00000926-3A dei F_lli Antonini S_p_a_,11,4,SPORT E MODA SRLS,N04,U NK PERF LTWT NS 3PR,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4705-001,F03269
C03964-3A dei F_lli Antonini S_p_a_,N04-00000926-3A dei F_lli Antonini S_p_a_,11,4,CA' SPORT S.N.C. DI MORO ALBERTO E C.,N04,U NK PERF LTWT NS 3PR,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4705-001,F03269
C03078-3A dei F_lli Antonini S_p_a_,N04-00000926-3A dei F_lli Antonini S_p_a_,11,5,CALZATURE TAGLIABUE 90' MINUTO,N04,U NK PERF LTWT NS 3PR,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4705-001,F03269
C07051-3A dei F_lli Antonini S_p_a_,N04-00000926-3A dei F_lli Antonini S_p_a_,11,4,SUPER SPORT DI ADDEVICO,N04,U NK PERF LTWT NS 3PR,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4705-001,F03269
C07106-3A dei F_lli Antonini S_p_a_,N04-00000926-3A dei F_lli Antonini S_p_a_,11,5,MESSINA ANTONIETTA,N04,U NK PERF LTWT NS 3PR,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4705-001,F03269
C07635-3A dei F_lli Antonini S_p_a_,N04-00000926-3A dei F_lli Antonini S_p_a_,11,5,CIPOLLONE SPORT DI PIERFELICE,N04,U NK PERF LTWT NS 3PR,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4705-001,F03269
C07019-3A dei F_lli Antonini S_p_a_,N04-00000926-3A dei F_lli Antonini S_p_a_,11,5,SHOES COMPANY SNC DI VICO,N04,U NK PERF LTWT NS 3PR,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4705-001,F03269
C07688-3A dei F_lli Antonini S_p_a_,N04-00000926-3A dei F_lli Antonini S_p_a_,11,4,STARSPORT DI PALUMBO FRANCESCO,N04,U NK PERF LTWT NS 3PR,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4705-001,F03269
C06423-3A dei F_lli Antonini S_p_a_,N04-00000926-3A dei F_lli Antonini S_p_a_,11,4,NEW SPORT DI CAIAZZA GIUSEPPE,N04,U NK PERF LTWT NS 3PR,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4705-001,F03269
C04227-3A dei F_lli Antonini S_p_a_,N04-00000926-3A dei F_lli Antonini S_p_a_,11,4,BOTTAZZO SAS DI BOTTAZZO GIORGIO ANTONIO & C.,N04,U NK PERF LTWT NS 3PR,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4705-001,F03269
C07121-3A dei F_lli Antonini S_p_a_,N04-00000926-3A dei F_lli Antonini S_p_a_,11,2,AREA SPORT SRL,N04,U NK PERF LTWT NS 3PR,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4705-001,F03269
C05081-3A dei F_lli Antonini S_p_a_,N04-00000926-3A dei F_lli Antonini S_p_a_,11,4,BISBINO S.R.L.,N04,U NK PERF LTWT NS 3PR,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4705-001,F03269
C07112-3A dei F_lli Antonini S_p_a_,N04-00000926-3A dei F_lli Antonini S_p_a_,11,4,BOX SRL,N04,U NK PERF LTWT NS 3PR,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4705-001,F03269
C06792-3A dei F_lli Antonini S_p_a_,N04-00000926-3A dei F_lli Antonini S_p_a_,11,4,PLAY OFF SRLS,N04,U NK PERF LTWT NS 3PR,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4705-001,F03269
C05785-3A dei F_lli Antonini S_p_a_,N04-00000926-3A dei F_lli Antonini S_p_a_,11,5,FRIZZA SPORT DI FRIZZA ENRICO MARIA,N04,U NK PERF LTWT NS 3PR,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4705-001,F03269
C07284-3A dei F_lli Antonini S_p_a_,N04-00000926-3A dei F_lli Antonini S_p_a_,11,1,MAXI SMALL SRL,N04,U NK PERF LTWT NS 3PR,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4705-001,F03269
C04708-3A dei F_lli Antonini S_p_a_,N04-00000926-3A dei F_lli Antonini S_p_a_,11,5,BROGIOLI BERNARDO & C. SNC,N04,U NK PERF LTWT NS 3PR,NIKE,ACCESSORI,UOMO,FITNESS/ALLENAMENTO,CALZE,SX4705-001,F03269
